dataset,file,label,feature,missing_rate,outlier_rate_iqr,skewness,kurtosis_excess,n_nonmissing,recommended_missing,recommended_outlier,recommended_normalization,recommended_pipeline
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Interpolated Gaze X,45.1440329218107,0.15003750937734434,0.2750001986938647,-0.5508064578819512,3999,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Interpolated Gaze Y,66.81755829903977,7.399751963621331,1.0593166021011577,0.7318200581938723,2419,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Interpolated Distance,43.16872427983539,1.0861694424330195,0.9958580179177922,0.891718985686949,4143,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Gaze Velocity,67.37997256515776,13.877207737594619,5.140657498094787,33.14978353929301,2378,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Gaze Acceleration,67.64060356652949,17.422636710470538,1.2692547058051362,40.15379718657771,2359,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Fixation X,75.87105624142661,0.0,0.10058671842438124,-0.9011553561505989,1759,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Fixation Y,75.87105624142661,0.45480386583285953,1.0630328003052072,0.6797455593147035,1759,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Fixation Start,75.87105624142661,0.0,0.8945251758595018,-0.676717104566658,1759,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Fixation End,75.87105624142661,0.0,0.8979546152443185,-0.6743870499759095,1759,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 09-05-23 12h04m.csv,1.0,Fixation Dispersion,75.87105624142661,2.2171688459351904,1.0181850193134936,0.46028486054880746,1759,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_GazeLeftx,1.6758241758241759,1.2154233025984913,0.8772450509357759,0.7185415615094457,7158,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_GazeLefty,1.6758241758241759,0.0,0.3453589508917495,-1.459802915054227,7158,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_GazeRightx,1.6758241758241759,1.0617490919251187,0.8171158375921774,0.6651444075387318,7158,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_GazeRighty,1.6758241758241759,0.0,0.24504182619689954,-1.5808008670025435,7158,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_PupilLeft,67.41758241758242,0.0,47.708426666015455,2304.738862463261,2372,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_PupilRight,69.78021978021978,0.0,,0.0,2200,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_DistanceLeft,67.47252747252747,0.0,,0.0,2368,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,ET_DistanceRight,69.73901098901098,0.0,27.048947491165222,731.4115026324681,2203,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,Gaze X,30.013736263736263,3.2580961727183513,1.442163811967825,2.3138540199062247,5095,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,Gaze Y,49.684065934065934,18.61861861861862,1.0416137084134967,6.983034103082888,3663,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,Interpolated Gaze X,29.395604395604398,3.229571984435798,1.4415545047002136,2.3148264510780163,5140,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,Interpolated Gaze Y,49.354395604395606,18.76864659614863,1.1055263939507514,6.949746972029713,3687,KNN_or_MICE_critical,IsolationForest,RobustScaler,KNN_or_MICE_critical + IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 11h49m.csv,1.0,Fixation Dispersion,61.37362637362638,4.125177809388336,1.1497396248073866,0.7841762509562509,2812,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Interocular Distance,80.17867472202583,0.09727626459143969,-0.1774166806344845,-0.6239154695665969,3084,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_GazeLeftx,20.476894401953853,1.0910854279479512,1.1800289384678195,0.1385414405201697,12373,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_GazeLefty,20.476894401953853,2.7964115412591934,1.8782776936713728,4.3833661851587955,12373,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_GazeRightx,20.476894401953853,0.0,0.7935497031652563,-0.6409256661597769,12373,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_GazeRighty,20.476894401953853,1.3012203992564455,1.2481026947143694,2.346486343634734,12373,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_PupilLeft,20.476894401953853,0.0,1.2972762921012122,-0.2989878661404566,12373,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_PupilRight,20.476894401953853,0.0,1.3282769421609606,-0.22118727542309857,12373,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_DistanceLeft,20.476894401953853,0.0,0.16418667721302757,-1.9679409666224652,12373,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,ET_DistanceRight,20.476894401953853,0.0,-0.39793838054989644,-1.833945292636159,12373,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Gaze X,47.933671829809114,0.0,0.4446110814908595,-0.974055277569593,8101,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Gaze Y,48.53782376759432,2.835019358061696,1.75695811208226,4.621712229975991,8007,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Interpolated Gaze X,40.10540523169869,0.0,0.47607496063858923,-0.8866585279260568,9319,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Interpolated Gaze Y,41.44225207275532,2.952475030183295,1.7472005817456377,4.554637806615086,9111,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Interpolated Distance,39.7454849283373,13.066666666666665,-4.234777134631897,24.49549980443264,9375,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Gaze Velocity,42.04640401054052,5.057114339580792,4.52870647815157,34.948879772021684,9017,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Gaze Acceleration,42.15566553120381,5.677777777777778,0.032463789288207215,16.625913780704565,9000,KNN_or_MICE_critical,IQR_or_IsolationForest,StandardScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + StandardScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Start,65.10058487049297,0.0,0.6508584576348873,-0.3924214833379227,5430,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade End,65.10058487049297,0.0,0.651284995979669,-0.3921535000989107,5430,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Amplitude,66.4438588598239,12.104960735491286,3.5866355131050898,12.390158788563971,5221,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Peak Velocity,65.10058487049297,9.760589318600369,2.734010234871461,7.861517669953888,5430,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Peak Acceleration,65.15842920496175,9.887474635676075,2.9245593602997886,10.346801163924775,5421,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Peak Deceleration,68.16633459733916,7.591358772461135,-3.257535976392671,13.233339297345758,4953,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 15-06-23 15h12m.csv,1.0,Saccade Direction,66.4438588598239,0.0,0.02954741988243216,-1.2674294021084302,5221,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_GazeLeftx,0.8312168090510275,0.03104384943733023,0.9073272125712921,-0.32829466691763987,12885,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_GazeLefty,0.8312168090510275,0.9390764454792394,0.8761723970309309,0.03478181440049877,12885,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_GazeRightx,0.8312168090510275,1.1951882033372139,1.1432183800993214,0.18900907982652093,12885,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_GazeRighty,0.8312168090510275,0.7916181606519208,1.0802572673989483,0.4474697309410205,12885,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_PupilLeft,0.8312168090510275,0.0,1.7872323249296447,1.2078394082856545,12885,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_PupilRight,0.8312168090510275,0.0,3.5827965361760357,10.861749145018102,12885,LOCF_or_Mean,MAD_or_IsolationForest,RobustScaler,LOCF_or_Mean + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_DistanceLeft,0.8312168090510275,0.0,0.006810510822603789,-1.9819914643615326,12885,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,ET_DistanceRight,0.8312168090510275,0.0,0.14538536065328395,-1.9619565954149578,12885,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Gaze X,40.43715846994536,0.09045096265667399,0.5963784195102674,-0.4589587364386474,7739,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Gaze Y,41.18371430770415,1.9235802146035068,0.6049239613029598,1.697170726312605,7642,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Interpolated Gaze X,31.1937196952205,0.0894854586129754,0.611553415684083,-0.41047545698803756,8940,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Interpolated Gaze Y,32.07111521588548,1.7448447767958304,0.5167115285002851,1.535346770003021,8826,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Interpolated Distance,30.85507581005157,10.195903829029387,0.813352166783767,1.6864745000088628,8984,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Gaze Velocity,32.871546217193874,6.019261637239166,5.289738306742616,40.82401310787055,8722,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Gaze Acceleration,33.11013622719926,6.38591646530894,0.21891887881055233,27.376442567207512,8691,KNN_or_MICE_critical,IQR_or_IsolationForest,StandardScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Fixation X,69.4066035557608,0.0,0.5007779250100803,-0.597643550579086,3975,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Fixation Y,69.4066035557608,0.0,-0.6354880525587444,-1.1157147880405422,3975,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Fixation Start,69.4066035557608,0.0,0.03670411960201826,-1.4272264224602824,3975,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Fixation End,69.4066035557608,0.0,0.03701546808733458,-1.4296905545181682,3975,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Fixation Dispersion,69.4066035557608,3.1698113207547167,1.1828620446579032,2.8597320952691114,3975,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Start,72.00030785807743,0.0,0.5251078042444515,-0.8609757525734825,3638,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade End,72.00030785807743,0.0,0.5246153433987893,-0.8609987806048989,3638,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Amplitude,73.23174016778266,10.178263369752731,3.3615530785488317,12.904107293456429,3478,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Peak Velocity,72.00030785807743,9.923034634414513,2.4681497538992274,6.0793711200850105,3638,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Peak Acceleration,72.14654044485492,10.140922906880354,3.3799042813310054,13.979356955923729,3619,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Peak Deceleration,74.66328022781498,8.687727825030377,-3.0412942432034527,11.685533411317579,3292,KNN_or_MICE_critical,MAD_or_IsolationForest,RobustScaler,KNN_or_MICE_critical + MAD_or_IsolationForest + RobustScaler
cheating,Frage 2_001_Anonymous 23-01-24 10h35m.csv,1.0,Saccade Direction,73.23174016778266,0.0,0.033783720007588794,-1.2752411995813124,3478,KNN_or_MICE_critical,ZScore,StandardScaler,KNN_or_MICE_critical + ZScore + StandardScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeLeftx,1.6710039720586223,0.1671541997492687,0.5900290705766397,-0.35487772792348027,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeLefty,1.6710039720586223,0.0,0.019135321151097416,-1.2452540056041599,7179,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeRightx,1.6710039720586223,0.22287226633235824,0.6073899429926863,-0.38032646113599355,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_GazeRighty,1.6710039720586223,0.0,0.2653702895769383,-1.2154308305019494,7179,LOCF_or_Mean,ZScore,StandardScaler,LOCF_or_Mean + ZScore + StandardScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_PupilLeft,1.6710039720586223,0.0,-0.6868502275518206,-1.5028556923299192,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_PupilRight,1.6710039720586223,0.0,-0.5216957296203762,-1.7062733581565115,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_DistanceLeft,1.6710039720586223,0.0,-0.6945204001913805,-1.5021105016485032,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,ET_DistanceRight,1.6710039720586223,0.0,-0.5289936505592638,-1.7073619547448904,7179,LOCF_or_Mean,IQR_or_IsolationForest,MinMaxScaler,LOCF_or_Mean + IQR_or_IsolationForest + MinMaxScaler
cheating,Frage 2_002_Anonymous 09-05-23 12h41m.csv,1.0,Gaze X,32.76263525544446,1.7926257893664699,0.7855563840649242,0.3676337686518978,4909,KNN_or_MICE_critical,IQR_or_IsolationForest,MinMaxScaler,KNN_or_MICE_critical + IQR_or_IsolationForest + MinMaxScaler
